IRMA System ID,Publication Title,OUTLET,CHRPUBLICATIONYEAR,PUBLICATION_CATEGORY,FORCODE1,FORCODE2,FORCODE3,EID,SCOPUS_ID,DESCRIPTION,DOI,STAFFNUMBER,NAME,Author Faculty,Author School,Author Department,Division_1,Group_1,Division_id_1,Group_id_1,Confidence_1,Division_2,Group_2,Division_id_2,Group_id_2,Confidence_2,Division_3,Group_3,Division_id_3,Group_id_3,Confidence_3,Division_match_1,Division_match_2,Division_match_3,Any_Division_Match,Group_match_1,Group_match_2,Group_match_3,Any_Group_Match
1000921xPUB1000,"Diethyl 6H,12H-5,11-methanodibenzo-[b,f][1,5]diazocine-1,7-dicarboxylate",Acta Crystallographica. Section E: Structure Reports Online,2009,C1 - Refereed Journal articles,340503.0,,,2-s2.0-58149460255,,,10.1107/S1600536808042967,1029810,Jack Clegg,Faculty of Science,School of Chemistry,Chemistry,Chemical Sciences,Organic chemistry,340000,340500,0.795,,,,,,,,,,,True,False,False,True,True,False,False,True
1000921xPUB1003,Binding of [Pt(1C3)(dien)]2+ to the duplex DNA oligonucleotide 5'-d(TGGCCA)-3': The effect of an appended positive charge on the orientation and location of anthraquinone intercalation,Dalton Transactions,2009,C1 - Refereed Journal articles,340201.0,,,2-s2.0-62549128611,,,10.1039/b814604g,1010501,Renee Whan,Faculty of Engineering,Engineering and Information Technologies Administration,Engineering & IT Administration,Chemical Sciences,Theoretical and computational chemistry,340000,340700,0.084,Chemical Sciences,Other chemical sciences,340000.0,349900.0,0.063,Chemical Sciences,Organic chemistry,340000.0,340500.0,0.061,True,True,True,True,False,False,False,False
1000921xPUB1004,Multiple protective activities of neuroglobin in cultured neuronal cells exposed to hypoxia re-oxygenation injury,Journal of Neurochemistry,2009,C1 - Refereed Journal articles,310104.0,340599.0,,2-s2.0-59449107434,,,10.1111/j.1471-4159.2008.05846.x,1032098,Paul Witting,Faculty of Medicine and Health,School of Medical Sciences,School of Medical Sciences: Pathology,Biological Sciences,Biochemistry and cell biology,310000,310100,0.898,,,,,,,,,,,True,False,False,True,True,False,False,True
1000921xPUB1005,Synthesis of symmetric dinitro-functionalised Troger's base analogues,European Journal of Organic Chemistry,2009,C1 - Refereed Journal articles,340503.0,,,2-s2.0-60849086180,,,10.1002/ejoc.200801032,1044095,Paul Jensen,Faculty of Science,School of Chemistry,Chemistry,Chemical Sciences,Inorganic chemistry,340000,340200,0.848,Chemical Sciences,Organic chemistry,340000.0,340500.0,0.595,,,,,,True,True,False,True,False,True,False,True
1000921xPUB1006,Complete 1H and 119Sn NMR spectral assignment for an asymmetric di[dihydroxotin(IV)] bis-porphyrin supramolecular host and its corresponding tetraacetato complex,Magnetic Resonance in Chemistry,2009,C1 - Refereed Journal articles,340503.0,340505.0,,2-s2.0-61849167425,,,10.1002/mrc.2356,1024717,Peter Brotherhood,Faculty of Science,School of Chemistry,Chemistry,Chemical Sciences,Theoretical and computational chemistry,340000,340700,0.549,,,,,,,,,,,True,False,False,True,False,False,False,False
1000921xPUB1007,Carbon isotope ratio (delta(13)C) values of urinary steroids for doping control in sport,Steroids,2009,C1 - Refereed Journal articles,321407.0,340105.0,,2-s2.0-61349177869,,,10.1016/j.steroids.2008.11.004,1029340,Adam Troy Cawley,Faculty of Science,School of Chemistry,Chemistry,Chemical Sciences,Analytical chemistry,340000,340100,0.617,Chemical Sciences,Medicinal and biomolecular chemistry,340000.0,340400.0,0.488,,,,,,True,True,False,True,True,False,False,True
1000921xPUB1010,"Application of an intramolecular Stetter reaction to access trans,syn,trans-fused pyrans",Synlett,2009,C1 - Refereed Journal articles,340503.0,,,2-s2.0-62349083420,,,10.1055/s-0028-1087519,1051802,Christopher McErlean,Faculty of Science,School of Chemistry,Chemistry,Chemical Sciences,Organic chemistry,340000,340500,0.379,Chemical Sciences,Macromolecular and materials chemistry,340000.0,340300.0,0.358,,,,,,True,True,False,True,True,False,False,True
1000921xPUB1011,Is anticancer drug development heading in the right direction?,Cancer Research,2009,C1 - Refereed Journal articles,340201.0,,,2-s2.0-60549102499,,,10.1158/0008-5472.CAN-08-3786,1001021,Trevor Hambley,Faculty of Science,School of Chemistry,Chemistry,Biomedical And Clinical Sciences,Oncology and carcinogenesis,320000,321100,0.811,Biomedical And Clinical Sciences,Pharmacology and pharmaceutical sciences,320000.0,321400.0,0.749,Biomedical And Clinical Sciences,Medical biotechnology,320000.0,320600.0,0.656,False,False,False,False,False,False,False,False
1000921xPUB1013,"A synthetically simple, click-generated cyclam-based zinc(II) sensor",Inorganic Chemistry,2009,C1 - Refereed Journal articles,340503.0,340108.0,340201.0,2-s2.0-59849102895,,,10.1021/ic8017634,1046560,Arna Katewa,Faculty of Medicine and Health,Medical Research Institutes,Westmead Institute for Medical Research,Engineering,"Electronics, sensors and digital hardware",400000,400900,0.778,Chemical Sciences,Inorganic chemistry,340000.0,340200.0,0.65,Engineering,Chemical engineering,400000.0,400400.0,0.577,False,True,False,True,False,True,False,True
1000921xPUB1014,Fluorescent pH-/thermo-responsive micelles from block copolymers synthesized via reversible addition fragmentation chain transfer (RAFT) polymerization,Polymeric Materials: Science and Engineering (PMSE Preprints),2009,C1 - Refereed Journal articles,340306.0,,,,,,,1052043,Sebastien Perrier,Faculty of Science,School of Chemistry,Chemistry,Chemical Sciences,Organic chemistry,340000,340500,0.844,Chemical Sciences,Macromolecular and materials chemistry,340000.0,340300.0,0.796,,,,,,True,True,False,True,False,True,False,True
1000921xPUB1020,"Weak, strong, and coherent regimes of Frohlich
condensation and their applications to terahertz
medicine and quantum consciousness",Proceedings of the National Academy of Sciences of the United States of America,2009,C1 - Refereed Journal articles,340703.0,490203.0,,2-s2.0-63149121155,,,10.1073/pnas.0806273106,1001111,Jeffrey Reimers,Faculty of Science,School of Chemistry,Chemistry,Physical Sciences,Condensed matter physics,510000,510400,0.604,Physical Sciences,"Atomic, molecular and optical physics",510000.0,510200.0,0.451,Physical Sciences,Medical and biological physics,510000.0,510500.0,0.442,False,False,False,False,False,False,False,False
1000921xPUB1021,Mechanisms for surface energy changes observed in plasma immersion ion implanted polyethylene:  The roles of free radicals and oxygen-containing groups,Polymer Degradation and Stability,2009,C1 - Refereed Journal articles,510602.0,340501.0,,2-s2.0-61849150504,,,10.1016/j.polymdegradstab.2009.01.004,1042107,Alexey Kondyurin,Faculty of Science,School of Physics,Physics,Chemical Sciences,Physical chemistry,340000,340600,0.715,Chemical Sciences,Macromolecular and materials chemistry,340000.0,340300.0,0.714,Chemical Sciences,Inorganic chemistry,340000.0,340200.0,0.652,True,True,True,True,False,False,False,False
1000921xPUB1022,Self-metathesis of 1-octene using alumina-supported Re(2)O(7) in supercritical CO(2),Topics in Catalysis,2009,C1 - Refereed Journal articles,340601.0,,,2-s2.0-65349142529,,,10.1007/s11244-008-9154-4,1034136,Cindy Aquino,Faculty of Science,School of Chemistry,Chemistry,Chemical Sciences,Inorganic chemistry,340000,340200,0.757,Chemical Sciences,Organic chemistry,340000.0,340500.0,0.682,,,,,,True,True,False,True,False,False,False,False
1000921xPUB1033,Identification by NMR spectroscopy of the two steroisomers of the platinum complex [PtCl2(S-ahaz)] (S-ahaz = 3(S)-aminohexahydroazepine) bound to a DNA 14-mer oligonucleotide. NMR evidence of structural alteration of a platinated A.T-rich 14-mer DNA duplex,Inorganic Chemistry,2009,C1 - Refereed Journal articles,340201.0,,,2-s2.0-64349116040,,,10.1021/ic802207m,1004313,Connie Diakos,Faculty of Medicine and Health,FMH Centres and Institutes,Kolling Institute,Chemical Sciences,Inorganic chemistry,340000,340200,0.784,,,,,,,,,,,True,False,False,True,True,False,False,True
1000921xPUB1037,Pyrolysis of permethrin and formation of precursors of polychlorinated dibenzo-p-dioxins and dibenzofurans (PCDD/F) under non-oxidative conditions,Chemosphere,2009,C1 - Refereed Journal articles,340601.0,,,2-s2.0-60649091654,,,10.1016/j.chemosphere.2008.12.033,1000035,John Mackie,Faculty of Science,School of Chemistry,Chemistry,Chemical Sciences,Inorganic chemistry,340000,340200,0.333,,,,,,,,,,,True,False,False,True,False,False,False,False
1000921xPUB1038,Investigations using fluorescent ligands to monitor platinum(IV) reduction and platinum(II) reactions in cancer cells,Dalton Transactions,2009,C1 - Refereed Journal articles,340201.0,,,2-s2.0-64149119952,,,10.1039/b821603g,1039800,Elizabeth New,Faculty of Science,School of Chemistry,Chemistry,Biological Sciences,Biochemistry and cell biology,310000,310100,0.784,Chemical Sciences,Inorganic chemistry,340000.0,340200.0,0.733,Chemical Sciences,Medicinal and biomolecular chemistry,340000.0,340400.0,0.611,False,True,True,True,False,True,False,True
1000921xPUB1043,The C-H stretch intensities of polycyclic aromatic hydrocarbon cations. Origins and astrophysical implications,The Journal of Physical Chemistry A,2009,C1 - Refereed Journal articles,510109.0,,,2-s2.0-64849100829,,,10.1021/jp900931e,1009502,Timothy Schmidt,Faculty of Science,School of Chemistry,Chemistry,Chemical Sciences,Organic chemistry,340000,340500,0.769,,,,,,,,,,,False,False,False,False,False,False,False,False
1000921xPUB1044,Femtosecond laser writing of fibre Bragg gratings in large diameter air-clad optical fibre,"Glass Technology:  European Journal of Glass Science and Technology, Part A",2009,C1 - Refereed Journal articles,510202.0,340304.0,,2-s2.0-77952765566,,,,1021407,Nathaniel Groothoff,Faculty of Science,School of Physics,Physics,Physical Sciences,"Atomic, molecular and optical physics",510000,510200,0.76,,,,,,,,,,,True,False,False,True,True,False,False,True
1000921xPUB1045,Air-clad fibres for astronomical instrumentation:  Focal-ratio degradation,Experimental Astronomy,2009,C1 - Refereed Journal articles,400605.0,,,2-s2.0-67349275030,,,10.1007/s10686-008-9132-7,1004200,Mattias Aslund,Faculty of Science,School of Chemistry,Chemistry,Physical Sciences,Astronomical sciences,510000,510100,0.782,Physical Sciences,Space sciences,510000.0,510900.0,0.775,Physical Sciences,"Atomic, molecular and optical physics",510000.0,510200.0,0.699,False,False,False,False,False,False,False,False
1000921xPUB1047,Spectrally narrow polarisation conversion in a slow-light photonic crystal waveguide,Journal of the European Optical Society - Rapid Publications,2009,C1 - Refereed Journal articles,510204.0,,,2-s2.0-68949200534,,,10.2971/jeos.2009.09019,1001539,John Canning,Faculty of Science,School of Chemistry,Chemistry,Physical Sciences,"Atomic, molecular and optical physics",510000,510200,0.758,,,,,,,,,,,True,False,False,True,True,False,False,True
1000921xPUB1048,Influence of temperature and molecular structure on ionic liquid solvation layers,The Journal of Physical Chemistry B,2009,C1 - Refereed Journal articles,340603.0,340608.0,,2-s2.0-66349109363,,,10.1021/jp900815q,1001378,Gregory Warr,Faculty of Science,School of Chemistry,Chemistry,Chemical Sciences,Physical chemistry,340000,340600,0.839,Chemical Sciences,Inorganic chemistry,340000.0,340200.0,0.781,Chemical Sciences,Macromolecular and materials chemistry,340000.0,340300.0,0.656,True,True,True,True,True,False,False,True
1000921xPUB1053,"Synthesis, characterisation and in vitro cytotoxicity studies of a series of chiral platinum(II) complexes based on the 2-aminomethylpyrrolidine ligand: X-ray crystal structure of [PtC12(R-dimepyrr)] (R-dimepyrr = N-dimethyl-2(R)-aminomethylpyrrolidine)",European Journal of Medicinal Chemistry,2009,C1 - Refereed Journal articles,340201.0,,,2-s2.0-67349234832,,,10.1016/j.ejmech.2008.12.022,1004313,Connie Diakos,Faculty of Medicine and Health,FMH Centres and Institutes,Kolling Institute,Chemical Sciences,Inorganic chemistry,340000,340200,0.767,Chemical Sciences,Organic chemistry,340000.0,340500.0,0.743,,,,,,True,True,False,True,True,False,False,True
1000921xPUB1054,Correlations in the structure and dynamics of ionic liquids,Australian Journal of Chemistry,2009,C1 - Refereed Journal articles,340703.0,,,2-s2.0-67649197201,,,10.1071/CH09056,1036340,Angus Gray-Weale,Faculty of Science,School of Chemistry,Chemistry,Chemical Sciences,Inorganic chemistry,340000,340200,0.799,Chemical Sciences,Macromolecular and materials chemistry,340000.0,340300.0,0.723,Chemical Sciences,Physical chemistry,340000.0,340600.0,0.716,True,True,True,True,False,False,False,False
1000921xPUB1055,Raman spectroscopy applied to understanding Prehistoric Obsidian Trade in the Pacific Region,Vibrational Spectroscopy,2009,C1 - Refereed Journal articles,340101.0,,,2-s2.0-67349172706,,,10.1016/j.vibspec.2008.09.002,1011489,Elizabeth Carter,Faculty of Science,School of Chemistry,Chemistry,Earth Sciences,Geology,370000,370500,0.804,,,,,,,,,,,False,False,False,False,False,False,False,False
1000921xPUB1057,"Responsive metal complexes: A click-based """"allosteric scorpionate"""" complex permits the detection of a biological recognition event by EPR/ENDOR spectroscopy",Chemistry - A European Journal,2009,C1 - Refereed Journal articles,340503.0,340108.0,340201.0,2-s2.0-63849246734,,,10.1002/chem.200802425,1039060,Matthew Todd,Faculty of Science,School of Chemistry,Chemistry,Chemical Sciences,Inorganic chemistry,340000,340200,0.591,Chemical Sciences,Theoretical and computational chemistry,340000.0,340700.0,0.528,Chemical Sciences,Macromolecular and materials chemistry,340000.0,340300.0,0.511,True,True,True,True,True,False,False,True
1000921xPUB1060,The photophysics of selectively metallated arrays of quinoxaline-fused tetraarylporphyrins,Physical Chemistry Chemical Physics,2009,C1 - Refereed Journal articles,340503.0,340604.0,,2-s2.0-65149103720,,,10.1039/b820969c,1004747,Paul Sintic,Faculty of Science,School of Chemistry,Chemistry,Physical Sciences,"Atomic, molecular and optical physics",510000,510200,0.817,,,,,,,,,,,False,False,False,False,False,False,False,False
1000921xPUB1065,Accumulation of an anthraquinone and its platinum complexes in cancer cell spheroids: The effect of charge on drug distribution in solid tumour models,Chemical Communications,2009,C1 - Refereed Journal articles,340201.0,,,2-s2.0-65549152229,,,10.1039/b902415h,1101409,Nicole Bryce,Faculty of Science,School of Chemistry,Chemistry,Chemical Sciences,Medicinal and biomolecular chemistry,340000,340400,0.785,Biological Sciences,Biochemistry and cell biology,310000.0,310100.0,0.758,Chemical Sciences,Organic chemistry,340000.0,340500.0,0.597,True,False,True,True,False,False,False,False
1000921xPUB1066,"Synthesis, characterization and in vitro activity of a surface-attached antimicrobial cationic peptide",Biofouling,2009,C1 - Refereed Journal articles,400302.0,320799.0,,2-s2.0-67650273311,,,10.1080/08927010902954207,1011489,Elizabeth Carter,Faculty of Science,School of Chemistry,Chemistry,Chemical Sciences,Medicinal and biomolecular chemistry,340000,340400,0.486,Chemical Sciences,Organic chemistry,340000.0,340500.0,0.396,,,,,,False,False,False,False,False,False,False,False
