OUTLET,division,division_id,Paper Count,Total Papers,Fraction
Clinical and Translational Gastroenterology,Chemical Sciences,340000,1,7,0.14
Cogent Arts & Humanities,"Language, Communication And Culture",470000,3,7,0.43
Cogent Arts & Humanities,Education,390000,2,7,0.29
Cogent Arts & Humanities,"History, Heritage And Archaeology",430000,2,7,0.29
Colloids and Surfaces A: Physicochemical and Engineering Aspects,Engineering,400000,4,7,0.57
Colloids and Surfaces A: Physicochemical and Engineering Aspects,Chemical Sciences,340000,2,7,0.29
Colloids and Surfaces A: Physicochemical and Engineering Aspects,Biomedical And Clinical Sciences,320000,1,7,0.14
Color Research and Application,Built Environment And Design,330000,6,7,0.86
Color Research and Application,Biomedical And Clinical Sciences,320000,1,7,0.14
Communications in Soil Science and Plant Analysis,Environmental Sciences,410000,3,7,0.43
Communications in Soil Science and Plant Analysis,"Agricultural, Veterinary And Food Sciences",300000,2,7,0.29
Communications in Soil Science and Plant Analysis,Biological Sciences,310000,2,7,0.29
Communications in Statistics: Simulation and Computation,Mathematical Sciences,490000,7,7,1.0
Comprehensive Physiology,Biological Sciences,310000,4,7,0.57
Comprehensive Physiology,Biomedical And Clinical Sciences,320000,2,7,0.29
Comprehensive Physiology,Health Sciences,420000,1,7,0.14
Computer Communications,Information And Computing Sciences,460000,7,7,1.0
Concrete in Australia,Engineering,400000,7,7,1.0
ConnectED 2010 2nd International Conference on Design Education,Built Environment And Design,330000,7,7,1.0
Conservation Genetics Resources,Biological Sciences,310000,6,7,0.86
Conservation Genetics Resources,Biomedical And Clinical Sciences,320000,1,7,0.14
Contemporary Issues in Early Childhood,Education,390000,6,7,0.86
Contemporary Issues in Early Childhood,Human Society,440000,1,7,0.14
Contesting Australian History: Essays in Honour of Marilyn Lake,"History, Heritage And Archaeology",430000,6,7,0.86
Contesting Australian History: Essays in Honour of Marilyn Lake,Indigenous Studies,450000,1,7,0.14
"Creative Arts in the Lives of Young Children: Play, imagination and learning",Education,390000,7,7,1.0
Crime Prevention and Community Safety,Human Society,440000,7,7,1.0
Crime and Punishment in Indonesia,Law And Legal Studies,480000,7,7,1.0
Critical Horizons,Philosophy And Religious Studies,500000,7,7,1.0
Current Allergy and Asthma Reports,Biomedical And Clinical Sciences,320000,7,7,1.0
Current Directions in Psychological Science,Psychology,520000,5,7,0.71
Current Directions in Psychological Science,Biomedical And Clinical Sciences,320000,1,7,0.14
Current Directions in Psychological Science,"Language, Communication And Culture",470000,1,7,0.14
Current Oncology,Biomedical And Clinical Sciences,320000,6,7,0.86
Current Oncology,Health Sciences,420000,1,7,0.14
Current Opinion in Immunology,Biomedical And Clinical Sciences,320000,6,7,0.86
Current Opinion in Immunology,Health Sciences,420000,1,7,0.14
Current Opinion in Ophthalmology,Biomedical And Clinical Sciences,320000,7,7,1.0
Current Problems in Dermatology,Biomedical And Clinical Sciences,320000,5,7,0.71
Current Problems in Dermatology,Built Environment And Design,330000,2,7,0.29
Development Genes and Evolution,Biological Sciences,310000,7,7,1.0
Differentiation,Biomedical And Clinical Sciences,320000,4,7,0.57
Differentiation,Biological Sciences,310000,3,7,0.43
Digestive Endoscopy,Biomedical And Clinical Sciences,320000,7,7,1.0
Digital Applications in Archaeology and Cultural Heritage,"History, Heritage And Archaeology",430000,5,7,0.71
Digital Applications in Archaeology and Cultural Heritage,Built Environment And Design,330000,2,7,0.29
Digital Journalism,"Language, Communication And Culture",470000,6,7,0.86
Digital Journalism,Human Society,440000,1,7,0.14
Digital Wood Design: Innovative Techniques of Representation in Architectural Design,Built Environment And Design,330000,7,7,1.0
Discourse and Society,"Language, Communication And Culture",470000,6,7,0.86
Discourse and Society,Education,390000,1,7,0.14
Drug Safety,Biomedical And Clinical Sciences,320000,7,7,1.0
EMBO Reports,Biological Sciences,310000,6,7,0.86
EMBO Reports,Biomedical And Clinical Sciences,320000,1,7,0.14
Eating Disorders,Health Sciences,420000,2,7,0.29
Eating Disorders,Psychology,520000,2,7,0.29
Eating Disorders,Biomedical And Clinical Sciences,320000,1,7,0.14
Eating Disorders,Human Society,440000,1,7,0.14
Eating Disorders,Philosophy And Religious Studies,500000,1,7,0.14
Ecological Monographs,Biological Sciences,310000,5,7,0.71
Ecological Monographs,Environmental Sciences,410000,2,7,0.29
Economic Affairs,Economics,380000,4,7,0.57
Economic Affairs,"Commerce, Management, Tourism And Services",350000,2,7,0.29
Economic Affairs,Law And Legal Studies,480000,1,7,0.14
Education and Belonging,Education,390000,6,7,0.86
Education and Belonging,Human Society,440000,1,7,0.14
Education and Theatres: Beyond the Four Walls,Education,390000,6,7,0.86
Education and Theatres: Beyond the Four Walls,"Commerce, Management, Tourism And Services",350000,1,7,0.14
Elam and Persia,"History, Heritage And Archaeology",430000,4,7,0.57
Elam and Persia,Creative Arts And Writing,360000,3,7,0.43
Electronic Markets,"Commerce, Management, Tourism And Services",350000,5,7,0.71
Electronic Markets,Information And Computing Sciences,460000,2,7,0.29
"Endocrinology, Diabetes & Metabolism",Biomedical And Clinical Sciences,320000,7,7,1.0
English Teaching: Practice and Critique,Education,390000,7,7,1.0
Environment and Planning B: Urban Analytics and City Science,Built Environment And Design,330000,3,7,0.43
Environment and Planning B: Urban Analytics and City Science,Engineering,400000,3,7,0.43
Environment and Planning B: Urban Analytics and City Science,Biological Sciences,310000,1,7,0.14
Environmental Health,Biomedical And Clinical Sciences,320000,3,7,0.43
Environmental Health,Health Sciences,420000,2,7,0.29
Environmental Health,"Commerce, Management, Tourism And Services",350000,1,7,0.14
Environmental Health,Physical Sciences,510000,1,7,0.14
Environmental and Resource Economics,Economics,380000,5,7,0.71
Environmental and Resource Economics,"Commerce, Management, Tourism And Services",350000,2,7,0.29
"Equality, Diversity and Inclusion","Commerce, Management, Tourism And Services",350000,7,7,1.0
Essays in French Literature and Culture,"Language, Communication And Culture",470000,6,7,0.86
Essays in French Literature and Culture,"History, Heritage And Archaeology",430000,1,7,0.14
Ethnos,Human Society,440000,5,7,0.71
Ethnos,"Language, Communication And Culture",470000,2,7,0.29
Eukaryotic Cell,Biological Sciences,310000,6,7,0.86
Eukaryotic Cell,"Agricultural, Veterinary And Food Sciences",300000,1,7,0.14
Eurasip Journal on Wireless Communications and Networking,Engineering,400000,6,7,0.86
Eurasip Journal on Wireless Communications and Networking,Information And Computing Sciences,460000,1,7,0.14
European Cells and Materials,Biomedical And Clinical Sciences,320000,5,7,0.71
European Cells and Materials,Biological Sciences,310000,2,7,0.29
European Geriatric Medicine,Biomedical And Clinical Sciences,320000,4,7,0.57
European Geriatric Medicine,Health Sciences,420000,3,7,0.43
European Heart Journal: Acute Cardiovascular Care,Biomedical And Clinical Sciences,320000,6,7,0.86
European Heart Journal: Acute Cardiovascular Care,Health Sciences,420000,1,7,0.14
European Journal of Agronomy,"Agricultural, Veterinary And Food Sciences",300000,5,7,0.71
European Journal of Agronomy,Economics,380000,1,7,0.14
European Journal of Agronomy,Environmental Sciences,410000,1,7,0.14
European Journal of Applied Mathematics,Mathematical Sciences,490000,7,7,1.0
European Journal of Cultural Studies,Human Society,440000,3,7,0.43
European Journal of Cultural Studies,"Language, Communication And Culture",470000,3,7,0.43
European Journal of Cultural Studies,"Commerce, Management, Tourism And Services",350000,1,7,0.14
European Journal of International Relations,Human Society,440000,7,7,1.0
European Journal of Obstetrics & Gynecology and Reproductive Biology: X,Biomedical And Clinical Sciences,320000,6,7,0.86
European Journal of Obstetrics & Gynecology and Reproductive Biology: X,Health Sciences,420000,1,7,0.14
European Journal of Philosophy,Philosophy And Religious Studies,500000,6,7,0.86
European Journal of Philosophy,Human Society,440000,1,7,0.14
European Journal of the History of Economic Thought,Economics,380000,6,7,0.86
European Journal of the History of Economic Thought,Law And Legal Studies,480000,1,7,0.14
Everyday Technologies in Healthcare,Health Sciences,420000,6,7,0.86
Everyday Technologies in Healthcare,Biomedical And Clinical Sciences,320000,1,7,0.14
Experimental Biology and Medicine,Biological Sciences,310000,3,7,0.43
Experimental Biology and Medicine,Engineering,400000,2,7,0.29
Experimental Biology and Medicine,"Agricultural, Veterinary And Food Sciences",300000,1,7,0.14
Experimental Biology and Medicine,Biomedical And Clinical Sciences,320000,1,7,0.14
Expert Opinion on Emerging Drugs,Biomedical And Clinical Sciences,320000,7,7,1.0
Expert Review of Ophthalmology,Biomedical And Clinical Sciences,320000,6,7,0.86
Expert Review of Ophthalmology,Health Sciences,420000,1,7,0.14
Facilities,Built Environment And Design,330000,6,7,0.86
Facilities,Health Sciences,420000,1,7,0.14
Female Pelvic Medicine and Reconstructive Surgery,Biomedical And Clinical Sciences,320000,7,7,1.0
Feminist Media Studies,"Language, Communication And Culture",470000,4,7,0.57
Feminist Media Studies,Biomedical And Clinical Sciences,320000,1,7,0.14
Feminist Media Studies,Health Sciences,420000,1,7,0.14
Feminist Media Studies,Human Society,440000,1,7,0.14
Fish and Fisheries,Biological Sciences,310000,5,7,0.71
Fish and Fisheries,"Agricultural, Veterinary And Food Sciences",300000,1,7,0.14
Fish and Fisheries,Environmental Sciences,410000,1,7,0.14
Folia Phoniatrica et Logopaedica,Health Sciences,420000,4,7,0.57
Folia Phoniatrica et Logopaedica,Biomedical And Clinical Sciences,320000,2,7,0.29
Folia Phoniatrica et Logopaedica,"Language, Communication And Culture",470000,1,7,0.14
Forensic Science International,Biomedical And Clinical Sciences,320000,4,7,0.57
Forensic Science International,Biological Sciences,310000,2,7,0.29
Forensic Science International,Chemical Sciences,340000,1,7,0.14
"Forum of Mathematics, Sigma",Mathematical Sciences,490000,7,7,1.0
Foundations of Computational Mathematics,Mathematical Sciences,490000,6,7,0.86
Foundations of Computational Mathematics,Information And Computing Sciences,460000,1,7,0.14
Frontiers in Digital Health,Information And Computing Sciences,460000,3,7,0.43
Frontiers in Digital Health,Built Environment And Design,330000,1,7,0.14
Frontiers in Digital Health,Creative Arts And Writing,360000,1,7,0.14
Frontiers in Digital Health,Health Sciences,420000,1,7,0.14
Frontiers in Digital Health,Psychology,520000,1,7,0.14
Frontiers in Molecular Biosciences,Biomedical And Clinical Sciences,320000,3,7,0.43
Frontiers in Molecular Biosciences,Biological Sciences,310000,2,7,0.29
Frontiers in Molecular Biosciences,Chemical Sciences,340000,2,7,0.29
Frontiers in Neural Circuits,Biological Sciences,310000,3,7,0.43
Frontiers in Neural Circuits,Biomedical And Clinical Sciences,320000,2,7,0.29
Frontiers in Neural Circuits,Physical Sciences,510000,1,7,0.14
Frontiers in Neural Circuits,Psychology,520000,1,7,0.14
Functional Linguistics,"Language, Communication And Culture",470000,5,7,0.71
Functional Linguistics,Education,390000,2,7,0.29
Genome,Biological Sciences,310000,6,7,0.86
Genome,"Agricultural, Veterinary And Food Sciences",300000,1,7,0.14
Genome Research,Biological Sciences,310000,5,7,0.71
Genome Research,Biomedical And Clinical Sciences,320000,1,7,0.14
Genome Research,Mathematical Sciences,490000,1,7,0.14
Geriatric Nursing,Health Sciences,420000,4,7,0.57
Geriatric Nursing,Biomedical And Clinical Sciences,320000,2,7,0.29
Geriatric Nursing,Psychology,520000,1,7,0.14
GeroScience,Biomedical And Clinical Sciences,320000,5,7,0.71
GeroScience,Biological Sciences,310000,2,7,0.29
Global Advances in Health and Medicine,Health Sciences,420000,6,7,0.86
Global Advances in Health and Medicine,Biomedical And Clinical Sciences,320000,1,7,0.14
Global Health Promotion,Health Sciences,420000,4,7,0.57
Global Health Promotion,Education,390000,1,7,0.14
Global Health Promotion,Human Society,440000,1,7,0.14
Global Health Promotion,"Language, Communication And Culture",470000,1,7,0.14
Global Media and Communication,"Language, Communication And Culture",470000,7,7,1.0
Global Networks,"History, Heritage And Archaeology",430000,2,7,0.29
Global Networks,Human Society,440000,2,7,0.29
Global Networks,Built Environment And Design,330000,1,7,0.14
Global Networks,"Commerce, Management, Tourism And Services",350000,1,7,0.14
Global Networks,"Language, Communication And Culture",470000,1,7,0.14
Global Society,Human Society,440000,7,7,1.0
Global Soil Security: Towards More Science-Society Interfaces,Environmental Sciences,410000,5,7,0.71
Global Soil Security: Towards More Science-Society Interfaces,Education,390000,1,7,0.14
Global Soil Security: Towards More Science-Society Interfaces,Indigenous Studies,450000,1,7,0.14
Habitat International,Built Environment And Design,330000,3,7,0.43
Habitat International,Human Society,440000,3,7,0.43
Habitat International,Economics,380000,1,7,0.14
Handbook of Research Methods and Applications in Heterodox Economics,Economics,380000,4,7,0.57
Handbook of Research Methods and Applications in Heterodox Economics,Human Society,440000,3,7,0.43
Health Affairs,Health Sciences,420000,4,7,0.57
Health Affairs,Biomedical And Clinical Sciences,320000,2,7,0.29
Health Affairs,Economics,380000,1,7,0.14
Health Education,Health Sciences,420000,6,7,0.86
Health Education,Biomedical And Clinical Sciences,320000,1,7,0.14
Health and Technology,Health Sciences,420000,3,7,0.43
Health and Technology,Biomedical And Clinical Sciences,320000,2,7,0.29
Health and Technology,Engineering,400000,1,7,0.14
Health and Technology,Information And Computing Sciences,460000,1,7,0.14
Higher Education Policy,Education,390000,5,7,0.71
Higher Education Policy,Built Environment And Design,330000,1,7,0.14
Higher Education Policy,Human Society,440000,1,7,0.14
History and Philosophy of the Life Sciences,Philosophy And Religious Studies,500000,4,7,0.57
